name,state,lat,lng,tier,rank,population_basis,center_type,anchor_city,country
Red Deer - Southwest,Alberta,52.1381000,-114.0212000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Nanaimo,British Columbia,49.1659000,-123.9401000,regional,57,statscan_ca_2021_99863,anchor_city,Nanaimo,ca
Nanaimo - East,British Columbia,49.1659000,-123.6501000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - North,British Columbia,49.3459000,-123.9401000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - South,British Columbia,48.9859000,-123.9401000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - West,British Columbia,49.1659000,-124.2301000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - Northeast,British Columbia,49.2959000,-123.7301000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - Northwest,British Columbia,49.2959000,-124.1501000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - Southeast,British Columbia,49.0359000,-123.7301000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Nanaimo - Southwest,British Columbia,49.0359000,-124.1501000,regional_offset,57,derived,offset_ring,Nanaimo,ca
Strathcona County,Alberta,53.5253000,-113.3019000,regional,58,statscan_ca_2021_99225,anchor_city,Strathcona County,ca
Strathcona County - East,Alberta,53.5253000,-113.0119000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - North,Alberta,53.7053000,-113.3019000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - South,Alberta,53.3453000,-113.3019000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - West,Alberta,53.5253000,-113.5919000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - Northeast,Alberta,53.6553000,-113.0919000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - Northwest,Alberta,53.6553000,-113.5119000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - Southeast,Alberta,53.3953000,-113.0919000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Strathcona County - Southwest,Alberta,53.3953000,-113.5119000,regional_offset,58,derived,offset_ring,Strathcona County,ca
Pickering,Ontario,43.8384000,-79.0868000,regional,59,statscan_ca_2021_99186,anchor_city,Pickering,ca
Pickering - East,Ontario,43.8384000,-78.7968000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - North,Ontario,44.0184000,-79.0868000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - South,Ontario,43.6584000,-79.0868000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - West,Ontario,43.8384000,-79.3768000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - Northeast,Ontario,43.9684000,-78.8768000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - Northwest,Ontario,43.9684000,-79.2968000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - Southeast,Ontario,43.7084000,-78.8768000,regional_offset,59,derived,offset_ring,Pickering,ca
Pickering - Southwest,Ontario,43.7084000,-79.2968000,regional_offset,59,derived,offset_ring,Pickering,ca
Lethbridge,Alberta,49.6942000,-112.8328000,regional,60,statscan_ca_2021_98406,anchor_city,Lethbridge,ca
Lethbridge - East,Alberta,49.6942000,-112.5428000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - North,Alberta,49.8742000,-112.8328000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - South,Alberta,49.5142000,-112.8328000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - West,Alberta,49.6942000,-113.1228000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - Northeast,Alberta,49.8242000,-112.6228000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - Northwest,Alberta,49.8242000,-113.0428000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - Southeast,Alberta,49.5642000,-112.6228000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Lethbridge - Southwest,Alberta,49.5642000,-113.0428000,regional_offset,60,derived,offset_ring,Lethbridge,ca
Kamloops,British Columbia,50.6745000,-120.3273000,regional,61,statscan_ca_2021_97902,anchor_city,Kamloops,ca
Kamloops - East,British Columbia,50.6745000,-120.0373000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - North,British Columbia,50.8545000,-120.3273000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - South,British Columbia,50.4945000,-120.3273000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - West,British Columbia,50.6745000,-120.6173000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - Northeast,British Columbia,50.8045000,-120.1173000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - Northwest,British Columbia,50.8045000,-120.5373000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - Southeast,British Columbia,50.5445000,-120.1173000,regional_offset,61,derived,offset_ring,Kamloops,ca
Kamloops - Southwest,British Columbia,50.5445000,-120.5373000,regional_offset,61,derived,offset_ring,Kamloops,ca
Saint-Jean-sur-Richelieu,Quebec,45.3093750,-73.2820500,regional,62,statscan_ca_2021_97873,anchor_city,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - East,Quebec,45.3093750,-72.9920500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - North,Quebec,45.4893750,-73.2820500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - South,Quebec,45.1293750,-73.2820500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - West,Quebec,45.3093750,-73.5720500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - Northeast,Quebec,45.4393750,-73.0720500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - Northwest,Quebec,45.4393750,-73.4920500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - Southeast,Quebec,45.1793750,-73.0720500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Saint-Jean-sur-Richelieu - Southwest,Quebec,45.1793750,-73.4920500,regional_offset,62,derived,offset_ring,Saint-Jean-sur-Richelieu,ca
Niagara Falls,Ontario,43.0896000,-79.0849000,regional,63,statscan_ca_2021_94415,anchor_city,Niagara Falls,ca
Niagara Falls - East,Ontario,43.0896000,-78.7949000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - North,Ontario,43.2696000,-79.0849000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - South,Ontario,42.9096000,-79.0849000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - West,Ontario,43.0896000,-79.3749000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - Northeast,Ontario,43.2196000,-78.8749000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - Northwest,Ontario,43.2196000,-79.2949000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - Southeast,Ontario,42.9596000,-78.8749000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Niagara Falls - Southwest,Ontario,42.9596000,-79.2949000,regional_offset,63,derived,offset_ring,Niagara Falls,ca
Cape Breton,Nova Scotia,46.1351000,-60.1831000,regional,64,statscan_ca_2021_93694,anchor_city,Cape Breton,ca
Cape Breton - East,Nova Scotia,46.1351000,-59.8931000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - North,Nova Scotia,46.3151000,-60.1831000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - South,Nova Scotia,45.9551000,-60.1831000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - West,Nova Scotia,46.1351000,-60.4731000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - Northeast,Nova Scotia,46.2651000,-59.9731000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - Northwest,Nova Scotia,46.2651000,-60.3931000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - Southeast,Nova Scotia,46.0051000,-59.9731000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Cape Breton - Southwest,Nova Scotia,46.0051000,-60.3931000,regional_offset,64,derived,offset_ring,Cape Breton,ca
Chilliwack,British Columbia,49.1128333,-121.8342333,regional,65,statscan_ca_2021_93203,anchor_city,Chilliwack,ca
Chilliwack - East,British Columbia,49.1128333,-121.5442333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - North,British Columbia,49.2928333,-121.8342333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - South,British Columbia,48.9328333,-121.8342333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - West,British Columbia,49.1128333,-122.1242333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - Northeast,British Columbia,49.2428333,-121.6242333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - Northwest,British Columbia,49.2428333,-122.0442333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - Southeast,British Columbia,48.9828333,-121.6242333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Chilliwack - Southwest,British Columbia,48.9828333,-122.0442333,regional_offset,65,derived,offset_ring,Chilliwack,ca
Victoria,British Columbia,48.4275333,-123.3623667,regional,66,statscan_ca_2021_91867,anchor_city,Victoria,ca
Victoria - East,British Columbia,48.4275333,-123.0723667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - North,British Columbia,48.6075333,-123.3623667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - South,British Columbia,48.2475333,-123.3623667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - West,British Columbia,48.4275333,-123.6523667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - Northeast,British Columbia,48.5575333,-123.1523667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - Northwest,British Columbia,48.5575333,-123.5723667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - Southeast,British Columbia,48.2975333,-123.1523667,regional_offset,66,derived,offset_ring,Victoria,ca
Victoria - Southwest,British Columbia,48.2975333,-123.5723667,regional_offset,66,derived,offset_ring,Victoria,ca
Brossard,Quebec,45.4585000,-73.4651000,regional,67,statscan_ca_2021_91525,anchor_city,Brossard,ca
Brossard - East,Quebec,45.4585000,-73.1751000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - North,Quebec,45.6385000,-73.4651000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - South,Quebec,45.2785000,-73.4651000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - West,Quebec,45.4585000,-73.7551000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - Northeast,Quebec,45.5885000,-73.2551000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - Northwest,Quebec,45.5885000,-73.6751000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - Southeast,Quebec,45.3285000,-73.2551000,regional_offset,67,derived,offset_ring,Brossard,ca
Brossard - Southwest,Quebec,45.3285000,-73.6751000,regional_offset,67,derived,offset_ring,Brossard,ca
Maple Ridge,British Columbia,49.2194000,-122.5987000,regional,68,statscan_ca_2021_90990,anchor_city,Maple Ridge,ca
Maple Ridge - East,British Columbia,49.2194000,-122.3087000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - North,British Columbia,49.3994000,-122.5987000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - South,British Columbia,49.0394000,-122.5987000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - West,British Columbia,49.2194000,-122.8887000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - Northeast,British Columbia,49.3494000,-122.3887000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - Northwest,British Columbia,49.3494000,-122.8087000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - Southeast,British Columbia,49.0894000,-122.3887000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
Maple Ridge - Southwest,British Columbia,49.0894000,-122.8087000,regional_offset,68,derived,offset_ring,Maple Ridge,ca
North Vancouver,British Columbia,49.3163000,-123.0722000,regional,69,statscan_ca_2021_88168,anchor_city,North Vancouver,ca
North Vancouver - East,British Columbia,49.3163000,-122.7822000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - North,British Columbia,49.4963000,-123.0722000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - South,British Columbia,49.1363000,-123.0722000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - West,British Columbia,49.3163000,-123.3622000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - Northeast,British Columbia,49.4463000,-122.8622000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - Northwest,British Columbia,49.4463000,-123.2822000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - Southeast,British Columbia,49.1863000,-122.8622000,regional_offset,69,derived,offset_ring,North Vancouver,ca
North Vancouver - Southwest,British Columbia,49.1863000,-123.2822000,regional_offset,69,derived,offset_ring,North Vancouver,ca
Newmarket,Ontario,44.0592000,-79.4613000,regional,70,statscan_ca_2021_87942,anchor_city,Newmarket,ca
Newmarket - East,Ontario,44.0592000,-79.1713000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - North,Ontario,44.2392000,-79.4613000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - South,Ontario,43.8792000,-79.4613000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - West,Ontario,44.0592000,-79.7513000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - Northeast,Ontario,44.1892000,-79.2513000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - Northwest,Ontario,44.1892000,-79.6713000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - Southeast,Ontario,43.9292000,-79.2513000,regional_offset,70,derived,offset_ring,Newmarket,ca
Newmarket - Southwest,Ontario,43.9292000,-79.6713000,regional_offset,70,derived,offset_ring,Newmarket,ca
Repentigny,Quebec,45.7416000,-73.4504000,regional,71,statscan_ca_2021_86100,anchor_city,Repentigny,ca
Repentigny - East,Quebec,45.7416000,-73.1604000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - North,Quebec,45.9216000,-73.4504000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - South,Quebec,45.5616000,-73.4504000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - West,Quebec,45.7416000,-73.7404000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - Northeast,Quebec,45.8716000,-73.2404000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - Northwest,Quebec,45.8716000,-73.6604000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - Southeast,Quebec,45.6116000,-73.2404000,regional_offset,71,derived,offset_ring,Repentigny,ca
Repentigny - Southwest,Quebec,45.6116000,-73.6604000,regional_offset,71,derived,offset_ring,Repentigny,ca
Peterborough,Ontario,44.4161200,-78.2414400,regional,72,statscan_ca_2021_83651,anchor_city,Peterborough,ca
Peterborough - East,Ontario,44.4161200,-77.9514400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - North,Ontario,44.5961200,-78.2414400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - South,Ontario,44.2361200,-78.2414400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - West,Ontario,44.4161200,-78.5314400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - Northeast,Ontario,44.5461200,-78.0314400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - Northwest,Ontario,44.5461200,-78.4514400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - Southeast,Ontario,44.2861200,-78.0314400,regional_offset,72,derived,offset_ring,Peterborough,ca
Peterborough - Southwest,Ontario,44.2861200,-78.4514400,regional_offset,72,derived,offset_ring,Peterborough,ca
Saint-Jérôme,Quebec,45.7800000,-74.0034000,regional,73,statscan_ca_2021_80213,anchor_city,Saint-Jérôme,ca
Saint-Jérôme - East,Quebec,45.7800000,-73.7134000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - North,Quebec,45.9600000,-74.0034000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - South,Quebec,45.6000000,-74.0034000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - West,Quebec,45.7800000,-74.2934000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - Northeast,Quebec,45.9100000,-73.7934000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - Northwest,Quebec,45.9100000,-74.2134000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - Southeast,Quebec,45.6500000,-73.7934000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Saint-Jérôme - Southwest,Quebec,45.6500000,-74.2134000,regional_offset,73,derived,offset_ring,Saint-Jérôme,ca
Moncton,New Brunswick,46.1185000,-64.8683000,regional,74,statscan_ca_2021_79470,anchor_city,Moncton,ca
Moncton - East,New Brunswick,46.1185000,-64.5783000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - North,New Brunswick,46.2985000,-64.8683000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - South,New Brunswick,45.9385000,-64.8683000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - West,New Brunswick,46.1185000,-65.1583000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - Northeast,New Brunswick,46.2485000,-64.6583000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - Northwest,New Brunswick,46.2485000,-65.0783000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - Southeast,New Brunswick,45.9885000,-64.6583000,regional_offset,74,derived,offset_ring,Moncton,ca
Moncton - Southwest,New Brunswick,45.9885000,-65.0783000,regional_offset,74,derived,offset_ring,Moncton,ca
Drummondville,Quebec,45.8836000,-72.4824000,regional,75,statscan_ca_2021_79258,anchor_city,Drummondville,ca
Drummondville - East,Quebec,45.8836000,-72.1924000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - North,Quebec,46.0636000,-72.4824000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - South,Quebec,45.7036000,-72.4824000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - West,Quebec,45.8836000,-72.7724000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - Northeast,Quebec,46.0136000,-72.2724000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - Northwest,Quebec,46.0136000,-72.6924000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - Southeast,Quebec,45.7536000,-72.2724000,regional_offset,75,derived,offset_ring,Drummondville,ca
Drummondville - Southwest,Quebec,45.7536000,-72.6924000,regional_offset,75,derived,offset_ring,Drummondville,ca
Kawartha Lakes,Ontario,44.3500000,-78.7500000,regional,76,statscan_ca_2021_79247,anchor_city,Kawartha Lakes,ca
Kawartha Lakes - East,Ontario,44.3500000,-78.4600000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - North,Ontario,44.5300000,-78.7500000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - South,Ontario,44.1700000,-78.7500000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - West,Ontario,44.3500000,-79.0400000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - Northeast,Ontario,44.4800000,-78.5400000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - Northwest,Ontario,44.4800000,-78.9600000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - Southeast,Ontario,44.2200000,-78.5400000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
Kawartha Lakes - Southwest,Ontario,44.2200000,-78.9600000,regional_offset,76,derived,offset_ring,Kawartha Lakes,ca
New Westminster,British Columbia,49.2057000,-122.9109000,regional,77,statscan_ca_2021_78916,anchor_city,New Westminster,ca
New Westminster - East,British Columbia,49.2057000,-122.6209000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - North,British Columbia,49.3857000,-122.9109000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - South,British Columbia,49.0257000,-122.9109000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - West,British Columbia,49.2057000,-123.2009000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - Northeast,British Columbia,49.3357000,-122.7009000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - Northwest,British Columbia,49.3357000,-123.1209000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - Southeast,British Columbia,49.0757000,-122.7009000,regional_offset,77,derived,offset_ring,New Westminster,ca
New Westminster - Southwest,British Columbia,49.0757000,-123.1209000,regional_offset,77,derived,offset_ring,New Westminster,ca
Prince George,British Columbia,53.9171000,-122.7497000,regional,78,statscan_ca_2021_76708,anchor_city,Prince George,ca
Prince George - East,British Columbia,53.9171000,-122.4597000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - North,British Columbia,54.0971000,-122.7497000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - South,British Columbia,53.7371000,-122.7497000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - West,British Columbia,53.9171000,-123.0397000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - Northeast,British Columbia,54.0471000,-122.5397000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - Northwest,British Columbia,54.0471000,-122.9597000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - Southeast,British Columbia,53.7871000,-122.5397000,regional_offset,78,derived,offset_ring,Prince George,ca
Prince George - Southwest,British Columbia,53.7871000,-122.9597000,regional_offset,78,derived,offset_ring,Prince George,ca
Caledon,Ontario,43.8667000,-79.8667000,regional,79,statscan_ca_2021_76581,anchor_city,Caledon,ca
Caledon - East,Ontario,43.8667000,-79.5767000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - North,Ontario,44.0467000,-79.8667000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - South,Ontario,43.6867000,-79.8667000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - West,Ontario,43.8667000,-80.1567000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - Northeast,Ontario,43.9967000,-79.6567000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - Northwest,Ontario,43.9967000,-80.0767000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - Southeast,Ontario,43.7367000,-79.6567000,regional_offset,79,derived,offset_ring,Caledon,ca
Caledon - Southwest,Ontario,43.7367000,-80.0767000,regional_offset,79,derived,offset_ring,Caledon,ca
Airdrie,Alberta,51.2940500,-114.0139000,regional,80,statscan_ca_2021_74100,anchor_city,Airdrie,ca
Airdrie - East,Alberta,51.2940500,-113.7239000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - North,Alberta,51.4740500,-114.0139000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - South,Alberta,51.1140500,-114.0139000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - West,Alberta,51.2940500,-114.3039000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - Northeast,Alberta,51.4240500,-113.8039000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - Northwest,Alberta,51.4240500,-114.2239000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - Southeast,Alberta,51.1640500,-113.8039000,regional_offset,80,derived,offset_ring,Airdrie,ca
Airdrie - Southwest,Alberta,51.1640500,-114.2239000,regional_offset,80,derived,offset_ring,Airdrie,ca
Wood Buffalo,Alberta,56.7265000,-111.3790000,regional,81,statscan_ca_2021_72326,anchor_city,Wood Buffalo,ca
Wood Buffalo - East,Alberta,56.7265000,-111.0890000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - North,Alberta,56.9065000,-111.3790000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - South,Alberta,56.5465000,-111.3790000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - West,Alberta,56.7265000,-111.6690000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - Northeast,Alberta,56.8565000,-111.1690000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - Northwest,Alberta,56.8565000,-111.5890000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - Southeast,Alberta,56.5965000,-111.1690000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Wood Buffalo - Southwest,Alberta,56.5965000,-111.5890000,regional_offset,81,derived,offset_ring,Wood Buffalo,ca
Sault Ste. Marie,Ontario,46.5219000,-84.3061000,regional,82,statscan_ca_2021_72051,anchor_city,Sault Ste. Marie,ca
Sault Ste. Marie - East,Ontario,46.5219000,-84.0161000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - North,Ontario,46.7019000,-84.3061000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - South,Ontario,46.3419000,-84.3061000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - West,Ontario,46.5219000,-84.5961000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - Northeast,Ontario,46.6519000,-84.0961000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - Northwest,Ontario,46.6519000,-84.5161000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - Southeast,Ontario,46.3919000,-84.0961000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sault Ste. Marie - Southwest,Ontario,46.3919000,-84.5161000,regional_offset,82,derived,offset_ring,Sault Ste. Marie,ca
Sarnia,Ontario,42.9864400,-82.3353200,regional,83,statscan_ca_2021_72047,anchor_city,Sarnia,ca
Sarnia - East,Ontario,42.9864400,-82.0453200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - North,Ontario,43.1664400,-82.3353200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - South,Ontario,42.8064400,-82.3353200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - West,Ontario,42.9864400,-82.6253200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - Northeast,Ontario,43.1164400,-82.1253200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - Northwest,Ontario,43.1164400,-82.5453200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - Southeast,Ontario,42.8564400,-82.1253200,regional_offset,83,derived,offset_ring,Sarnia,ca
Sarnia - Southwest,Ontario,42.8564400,-82.5453200,regional_offset,83,derived,offset_ring,Sarnia,ca
Saint John,New Brunswick,45.2733000,-66.0633000,regional,84,statscan_ca_2021_69895,anchor_city,Saint John,ca
Saint John - East,New Brunswick,45.2733000,-65.7733000,regional_offset,84,derived,offset_ring,Saint John,ca
